Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 124 <extra_id_1>
Jaskùleczka <extra_id_0> môłi ptôch wãdrowny z jaskùłczi rodzënë.	<extra_id_0> - to je <extra_id_1>
Prawie téż ùsôdzô òna <extra_id_0> binã (2005), np.	<extra_id_0> widzawiszcza: Òbrôzczi na <extra_id_1>
Gò <extra_id_0> rozmajitëch òkrãżach.	<extra_id_0> mòże pòtkac w <extra_id_1>
W jednym gniôzdze je do trzech <extra_id_0> pòchôdającëch prôwdobòdobnie òd różnëch samic.	<extra_id_0> piskląt kùkówczi czubati, <extra_id_1>
Warszawa: <extra_id_0> 2006.	<extra_id_0> Wydawnictwo Naukowe PWN, <extra_id_1>
Mòżna gò pòtkac <extra_id_0> równalk zmianë, jaczé më, lëdzë, wprowadzywómë w najim òkrãżim, są dlô niegò zagrôżbą.	<extra_id_0> w rozmajitëch strzodowiskach, <extra_id_1>
Lasowô niezabôtka <extra_id_0> ex Hoffm.) - to je ôrt roscënë z rodzëznë wòdrôkòwatëch (Boraginaceae).	<extra_id_0> (Myosotis sylvatica Ehrh. <extra_id_1>
Stepnica (we zdrojach: <extra_id_0> pòl.	<extra_id_0> Stepenitze, Groß Stepenitz; <extra_id_1>
Za knôpiczëch lat mieszkôł z òjcã i mëmką, chtërni pachtowalë <extra_id_0> bëlë dosc biédni.	<extra_id_0> sztëk zemi i <extra_id_1>
Òbczas grë jedna gromada dobiwô colemało <extra_id_0> 120 pùńktów.	<extra_id_0> òd 60 do <extra_id_1>
Rechòwnica <extra_id_0> rechòwaniu.	<extra_id_0> pòmôga czedës przë <extra_id_1>
Jezus <extra_id_0> stôł.	<extra_id_0> Zbôwcą sã <extra_id_1>
Gardr pòdzéloné są na sąsedztwa (Dong), a zamieszkałe przez wiele <extra_id_0> zwóné są gardkama (Ŭp).	<extra_id_0> lëdzy partë krézu <extra_id_1>
Bezpòstrzédno <extra_id_0> jãzëka.	<extra_id_0> wëchôdaje ze stôrosłowiańsczégò <extra_id_1>
Jakò jãzëkòwô zrzesznica wëapartnilë sã kòl pòłòwy I tësąclata <extra_id_0> jãzëkòwëgò karna.	<extra_id_0> n.e. z bôłto-słowiańsczégò <extra_id_1>
Zëmą <extra_id_0> lëdze dają mù jestkù, wcale nie ùcekô.	<extra_id_0> w miastach, czedë <extra_id_1>
Szpecjalizowelë <extra_id_0> chòwie òwców.	<extra_id_0> sã tuwò w <extra_id_1>
Za pòstac meksykańsczégò rewolucjonisty Emiliano <extra_id_0> historicznym Elii Kazana Viva Zapata!	<extra_id_0> Zapatë w dramace <extra_id_1>
Napisanô w PHP na licencëji GNU GPL, brëkùjącô do <extra_id_0> MySQL.	<extra_id_0> bazë dostónków nëkù <extra_id_1>
W <extra_id_0> mieszkało 202 lëdzy.	<extra_id_0> 2008 rokù tu <extra_id_1>
Gùlgòwsczi <extra_id_0> jin.	<extra_id_0> napisôł m. <extra_id_1>
Sopòcko bliza <extra_id_0> placu, krótkò mòla.	<extra_id_0> je na chłoscëwim <extra_id_1>
Nen pòdzélënk je sparłãczony z pòliticznyma kawlama nëch òbéńdów: w <extra_id_0> je widzec wikszé pòlsczé wpłiwë, zato w Zôpadny Pòmòrsce nôpierwi wikszé tendencëje do samòstójnoscë a pózni wikszé miemiecczé wpłiwë.	<extra_id_0> historëji Pòrénkòwi Pòmòrsczi <extra_id_1>
Równak flot, <extra_id_0> 1848 r., karã nã òbmieniono na ògnariô, a 20 strëmiannika òbjãła gò amnestiô, a rzma ùwòlniła sôdzëwëch.	<extra_id_0> bò 6 strëmiannika <extra_id_1>
Z gsscëzną lëdztwa wicy jakno 15 tys/km² je <extra_id_0> zatłoczonych gardów na swiece.	<extra_id_0> jednym z nôbarżi <extra_id_1>
W 1579 Władysław Konopczyński, Dzieje Polski nowożytnej, t. I, 1936, s. 163. rokù król Sztefón Batori Akademiã, <extra_id_0> a je ùzémkiem Wilensczégò Ùniwersytetu.	<extra_id_0> chtërną prowadzëlë jezuicë, <extra_id_1>
W Columbii zagrała bardziej znaczãcã rolã w niskobùdżetãwëm musicalu Dziewczęta z chóru, jaczi równak <extra_id_0> kòmercyjnym.	<extra_id_0> nie bëł sukcesem <extra_id_1>
Władysław IV Waza – król Pòlsczi od 1632 do 1648 titëlarny król szwedzczi, syn Zygmunta <extra_id_0> Anny Austrёjôcczi córci areёksyżëca Karola Habsburga.	<extra_id_0> III Wazy i <extra_id_1>
Bògùsłôw <extra_id_0> kòl.	<extra_id_0> I (ùr. <extra_id_1>
Dillo chôdô przede wszëtczim na Unixu ë òdprowôdnëch platfòrmach ë òstôł <extra_id_0> GPL, dô równak téż ju jaczis czas wersëjã dlô Windowsa.	<extra_id_0> zjiscony pòd licencëją <extra_id_1>
Nieliczny, <extra_id_0> w Polsce ok.	<extra_id_0> lokalnie średnio liczny, <extra_id_1>
Òblekłi je w biôłą <extra_id_0> bladé lico, jak kòżdën dëch.	<extra_id_0> kòszlã ë mô <extra_id_1>
Kòsmatczi abò wëprzëna (Ribes uva-crispa L.) - to je czerz <extra_id_0> (Grossulariaceae DC.).	<extra_id_0> z rodzëznë kòsmatkòwatëch <extra_id_1>
W Grzëbnie w 2008 <extra_id_0> lëdzy.	<extra_id_0> rokù mieszkało 1189 <extra_id_1>
Słowińsczi Nôrodny Park ò wiéchrzëznie 186,2 <extra_id_0> 1967 rokù) òbrëmiô jezora np.	<extra_id_0> km2 (założony w <extra_id_1>
Sakrameńt Swiãcéń przyjął 3 zélnika 1924 (w dzéń ùrodzén) we Włocławku (włocławskiej bazylice <extra_id_0> biskupa Wòjcecha Òwczarka.	<extra_id_0> katedralnej) z rąk <extra_id_1>
Żagań <extra_id_0> czes.	<extra_id_0> (miem. Sagan, <extra_id_1>
Zwëczajny kòzëdój (Caprimulgus europaeus) - <extra_id_0> wanożny ptôch z rodzëznë Caprimulgidae.	<extra_id_0> to je niewiôldżi, <extra_id_1>
Gitarë są wëkònywóné i naprôwióné przez lutników, a dzysdnia w corôz wikszim stopniu przez maszinë, równak nôlepszi jakòscë <extra_id_0> robioné rãczno abò z wiôldżim ùdzélã człowieka.	<extra_id_0> jinstrumentë są wcyg <extra_id_1>
To òstatny òbrzeszało Jizraela do wiernote Jahwe <extra_id_0> dlô Bòga.	<extra_id_0> ë pòswiącëwało naród <extra_id_1>
Chińsczé merczi 高麗 (Koryŏ), wëmowiô sã <extra_id_0> Gaoli, co Marco Polo zapisôł jakò Cauli.	<extra_id_0> w Chinach jakno <extra_id_1>
Długò wierzono, że Mozart zmarł w <extra_id_0> pòchòwany w grobie dla ùbòdżich.	<extra_id_0> nãdzë i zapòmnieniu, <extra_id_1>
Gò mòże sôc <extra_id_0> strzëgłé kwiatë.	<extra_id_0> na zôgónkach na <extra_id_1>
Słownik gwar kaszubskich na tle kultury ludowej, Ossolineum, <extra_id_0> - Kraków 1969, tom III, s. 142.	<extra_id_0> Wrocław - Warszawa <extra_id_1>
W wiliowi dzéń Kaszëbczi <extra_id_0> w chëczach: warzą pòstné wilëjné pòtrawë na wieczerzã, sprzątają, szëkùją swiąteczné môltëchë.	<extra_id_0> szëkùją òd rena <extra_id_1>
Légôczka <extra_id_0> zort mébla, chtëren przëdaje sã do òdpòczinkù na sedząckù.	<extra_id_0> - to je <extra_id_1>
W <extra_id_0> ùcził sã m. jin.	<extra_id_0> młodich latach òn <extra_id_1>
ISO 639 <extra_id_0> sztandarizacëjów tikającëch równoznacznégò reprezentowaniô mionów jãzëków z pòmòcą krótczich 2 czë 3 lëterowëch merków.	<extra_id_0> to zestôwk midzënôrodnëch <extra_id_1>
Je <extra_id_0> òstatnym spikù, smiercë.	<extra_id_0> to meditacjô ò <extra_id_1>
Tu w Round <extra_id_0> szkòle dzece ùczałë sã òd séwnika 2010 rokù kaszëbsczégò jãzëka.	<extra_id_0> Lake Centre w <extra_id_1>
Òb <extra_id_0> òstôł sczerowóny do prowincji Romaniô do klôsztoru Mòntepaòlo kòle Fòrlë.	<extra_id_0> czas kapitułë klôsztoru <extra_id_1>
Na <extra_id_0> do czile dolmaczënków ë robòtë przë kaszëbskò-miemiecczim słowôrzu.	<extra_id_0> wespółrobòta natchnãła gò <extra_id_1>
Encyclopædia Britannica <extra_id_0> ë wicy jak 65.000 artiklów.	<extra_id_0> z 32 tomama <extra_id_1>
Miono Polska je <extra_id_0> państwa ju òd XIV stolatô.	<extra_id_0> ùżiwóné do òpisënkù <extra_id_1>
Efektã <extra_id_0> (	<extra_id_0> tegò bëł Suffer <extra_id_1>
Białczi piłë piwò z miodã czë jinszima <extra_id_0> miodnyma jagòdama).	<extra_id_0> lëbiodczima (daktëlama czë <extra_id_1>
Wiele razy <extra_id_0> pierszé.	<extra_id_0> chłopsczé kwiatë kwitną <extra_id_1>
Głową państwa je król (òd <extra_id_0> na trónie zasôdô król Rama X – Maha Vajiralongkorn).	<extra_id_0> 1 gòdnika 2016 <extra_id_1>
Òd 1890 rokù <extra_id_0> Gbùrskô Szkòła.	<extra_id_0> tu bëła dwalatnô <extra_id_1>
Kòżdi dobiwca dostôwô złoti medal i diplom, a téż wësoką dëtkòwą <extra_id_0> dali robic w swòji wietwi nôùczi.	<extra_id_0> nôdgrodã, bë mógł <extra_id_1>
Niejedne òbéńdë leżą niżi równi mòrza i <extra_id_0> jinszé jakno np.	<extra_id_0> òne ùrôbiają zôpadlënã, <extra_id_1>
Të ptôchë mają wiele mòcë w skrzidłach i mògą dosc chùtkò <extra_id_0> lëft.	<extra_id_0> pòderwac sã w <extra_id_1>
To bëł pierszi <extra_id_0> brëkòwanô pòzwa Kaszëbskô.	<extra_id_0> rôz, czej bëła <extra_id_1>
Pòtemù ùsôdzca bez <extra_id_0> pò Eùropie.	<extra_id_0> dwa lata rézowôł <extra_id_1>
Je to 1708 rok naszi erë <extra_id_0> 708. rok drëdżégò tësąclecô, 8. rok XVIII stolatégò, 8. rok 1-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> (pò narodzenim Christusa), <extra_id_1>
Jak òn miôł pińcnôsce lat ùmarła jegò matka, <extra_id_0> sóm sobie radzec.	<extra_id_0> a òn mùszôł <extra_id_1>
Trepczik przëjimô, że w ùszłoscë jistniała teritorialnô jednota, jaką mòżna nazwac „Wiôldżim Pòmòrzim”, i jednoznacznô pòliticznô doktrina, chtërna prowadzëła <extra_id_0> państwa w XIII st.	<extra_id_0> do stwòrzeniégò kaszëbsczégò <extra_id_1>
Religijô to systema <extra_id_0> òpisëwôjącëch sparłączenié człowieka z wszelejakò rozmióną sferą swiãtoscë ë sferą bòską.	<extra_id_0> wierzeniów ë praktików, <extra_id_1>
Wiele mòwòùczałich daje nen jãzëk <extra_id_0> jãzëków, jinszi do jãzëków izolowónëch.	<extra_id_0> do grëpy ałtajsczich <extra_id_1>
To je jedna <extra_id_0> swiata.	<extra_id_0> z nôwôżniészëch bibloteków <extra_id_1>
Je to wiolgo humanitarno tragedia <extra_id_0> od 2011.	<extra_id_0> dla ledze syrejsczich <extra_id_1>
Zaostałoscą pò tëch <extra_id_0> grobniców (np. Newgrange).	<extra_id_0> ludach są serie <extra_id_1>
I <extra_id_0> wëdarzenia doprowadzyłë do te, że lëdowô kùltura Krajnë we wiôldżim dzélu òsta na wiedno znikwionô.	<extra_id_0> té wszëtczé dzejowé <extra_id_1>
Jinszé <extra_id_0> reżan, lipc.	<extra_id_0> kaszëbsczé miona: miodownik, <extra_id_1>
W zanôleżnoce òd òsobistëch pierszëznów niechtërny ledzë <extra_id_0> òglownika abò chcą robic wedle jinszëch òpisënków.	<extra_id_0> wëbierają òdtwòrziwanie mòdła <extra_id_1>
Stosowóny <extra_id_0> wòjskòwëch emblematach.	<extra_id_0> je téż w <extra_id_1>
Krom Nôdgrodë Nobla, dobëła przëznôné pòlsczé orderë: Order Biôłego Orła, Order Òdrodã Pòlsczi, Złoti Krziż Zasłudżi i Mëdal „Zasłudżoni Kùlturzë Gloria Artis” i téż nôdgrodë: <extra_id_0> Kościelsczich i jin.	<extra_id_0> Goethego, Hardera, Fùńdacji <extra_id_1>
Përzëca (w zdrojach: Piriz 1186, <extra_id_0> 1217, Pirijtz 1577 (Stefano Bonsignori), Pyritz; pòl.	<extra_id_0> Puritz 1186, Piriz <extra_id_1>
Tu <extra_id_0> mieszkało 80 lëdzy.	<extra_id_0> w 2008 rokù <extra_id_1>
Długòsc <extra_id_0> cm.	<extra_id_0> cała: 18 <extra_id_1>
W Bùłgarie wastëje miérny klimat, je cepło i sëchò <extra_id_0> i sëro òb zëmã.	<extra_id_0> òb lato, chłodno <extra_id_1>
Wôżczi żëją òd 6 miesąców do 7 lat, z czegò <extra_id_0> jakno rabùszné pònarwë.	<extra_id_0> wikszosc pòd wòdą <extra_id_1>
Je to 1770 rok naszi <extra_id_0> Christusa), 770. rok drëdżégò tësąclecô, 70. rok XVIII stolatégò, 10. rok 7-égò dzesãcolecô XVIII stolatégò.	<extra_id_0> erë (pò narodzenim <extra_id_1>
Muzeum <extra_id_0> im.	<extra_id_0> Ziemi Puckiej <extra_id_1>
Wësokòsc 26,5 m, szerokòsc pôdstawë <extra_id_0> górë 4,5 m.	<extra_id_0> 6 m, u <extra_id_1>
Amerikańskô smarglëna (Padus serotina) – to <extra_id_0> z rodzëznë różowatëch (Rosaceae).	<extra_id_0> je ôrt roscënë <extra_id_1>
Poznań: <extra_id_0> i Leśne, 1988, s. 226.	<extra_id_0> Państwowe Wydawnictwo Rolnicze <extra_id_1>
Òpiórzenié <extra_id_0> dërdzawòbruné.	<extra_id_0> prawie wiedno <extra_id_1>
Tu je <extra_id_0> rokù.	<extra_id_0> kòscół òd 1632 <extra_id_1>
Szchanie - <extra_id_0> drewna.	<extra_id_0> bëłë zrobioné z <extra_id_1>
Co <extra_id_0> bòcón?	<extra_id_0> lubi jesc <extra_id_1>
Réga (we zdrojach: <extra_id_0> villam Regam 1305, Regenwalde; pòl.	<extra_id_0> *Rega, Regenwolde 1288, <extra_id_1>
Z ùbiwaniém lat klédowô móda sã zmieniwała, zanôlégało to òd, <extra_id_0> i wëgòdë.	<extra_id_0> sztofù, módë, brëkòwnotë <extra_id_1>
Ùgòda dérô, bò Pôłniowô Kòreja ë USA dają reżimòwi ekonomiczną pòmòc, <extra_id_0> gòspòdarkã.	<extra_id_0> trzëmająca zniszczoną nordowòkòrejańską <extra_id_1>
Zwëczajny bôrwik (Vinca minor <extra_id_0> je ôrt roscënë z rodzëznë Apocynaceae.	<extra_id_0> L.) – to <extra_id_1>
Je to 1823 rok naszi erë (pò narodzenim Christusa), 823. rok drëdżégò <extra_id_0> XIX stolatégò, 3. rok 3-égò dzesãcolecô XIX stolatégò.	<extra_id_0> tësąclecô, 23. rok <extra_id_1>
Tu <extra_id_0> dzece ùczą sã m. jin.	<extra_id_0> w szemrejsczi szkòle <extra_id_1>
Nôwikszi <extra_id_0> Johannesburg.	<extra_id_0> gard to <extra_id_1>
Je to 942 rok naszi erë (pò narodzenim Christusa), 942. rok pierszégò tësąclecégò, <extra_id_0> stolatégò, 2. rok 5-égò dzesãcolecô X stolatégò.	<extra_id_0> 42. rok X <extra_id_1>
Dwa gardë administrowóné przez rząd (Chikhalsi; 직할시, <extra_id_0> metropòlie òdłączone òd jich dôwnëch prowincëjów.	<extra_id_0> 直轄市) to wiôldżé <extra_id_1>
Pólny proliszk (Viola <extra_id_0> je ôrt roscënë z rodzëznë proliszkòwatëch (Violaceae Batsch).	<extra_id_0> arvensis) - to <extra_id_1>
Monte zdradzony <extra_id_0> w 1273 r.	<extra_id_0> zdżinął òd Krzëżôków <extra_id_1>
Jegò <extra_id_0> mln 485 tës.	<extra_id_0> lëdztwò skłôdô 9 <extra_id_1>
Chińsczi <extra_id_0> – to je ôrt gadzënë z rodzëznë aligatorowatëch (Alligatoridae).	<extra_id_0> aligator (Alligator sinensis) <extra_id_1>
Rubin <extra_id_0> mineral.	<extra_id_0> - to je <extra_id_1>
Sardinka - to je szlach rib <extra_id_0> (Clupeidae).	<extra_id_0> z rodzëznë sledzowatëch <extra_id_1>
Do <extra_id_0> 23 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Kristión z <extra_id_0> béł ùm.	<extra_id_0> Òlëwë - to <extra_id_1>
Òna je grużelkòwati <extra_id_0> żôłtawi farwë.	<extra_id_0> i biôłi abò <extra_id_1>
Wafelnica - to <extra_id_0> pieczeniô waflów.	<extra_id_0> je przërëchtënk do <extra_id_1>
W <extra_id_0> Witóld zaczął bùdowac piérszi mùrowóny zómk, pózni zwóny Dólnym.	<extra_id_0> 1419 rokù ksążã <extra_id_1>
Pò smiercë swòjegò òjca (1989) <extra_id_0> rokù wëdôł platã ò title „The Soul Cages”.	<extra_id_0> Sting w 1991 <extra_id_1>
Slédnô wersëjô (3.0) NSCA Mosaic je <extra_id_0> 1997.	<extra_id_0> wëszłô w stëcznikù <extra_id_1>
Czedë Stanisłôw Pigòń dowiedzôł sã, że Krësztof wstąpił do diwersyjnégò òddzélu wòjska, rzekł: Cëż, nôleżimë <extra_id_0> kawlã je strzélac do wroga z brilantów.	<extra_id_0> do nôrodu, chtërnégò <extra_id_1>
Milionë cywilów zdżinãło a òbczas bòmbòwëch <extra_id_0> amerikańsczé wòjska zniszczonëch òsta wikszi dzél nordowëch gardów.	<extra_id_0> ataków przeprowadzonëch bez <extra_id_1>
Pësznym dzélã parkù wierã je ògardowi parter kwiatowò-pażëcowi, jaczimù <extra_id_0> ë zôchòdny stronie grôbkòwé szpalérë.	<extra_id_0> towarzą pò wschódny <extra_id_1>
Je <extra_id_0> naszi erë (pò narodzenim Christusa), 923. rok pierszégò tësąclecégò, 23. rok X stolatégò, 3. rok 3-égò dzesãcolecô X stolatégò.	<extra_id_0> to 923 rok <extra_id_1>
Do <extra_id_0> 50 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
Gardë direktno administrowóné przez rząd <extra_id_0> dzelnice (Kuyŏk, ekwiwalent dlô pôłniowòkòrejańsczégò Gu).	<extra_id_0> są òrganizowóné w <extra_id_1>
W gwësnym môlu za pòmòcą kamérë i mikrofóna nastãpùje zapisanié sygnału, jaczi dali je <extra_id_0> jaczi môl, co je w zôkrãżu transmisje.	<extra_id_0> przekôzywóny równo w <extra_id_1>
Sherman R. Seldon P., Muzyka <extra_id_0> Poznań 2000.	<extra_id_0> klasyczna dla żółtodziobów, <extra_id_1>
Kret (Talpa) - to je szlach <extra_id_0> rodzëznë kretowatëch (Talpidae).	<extra_id_0> môłëch susków z <extra_id_1>
To lëtersczi Pòmòrzónie z miemiecczim nasziństwã, <extra_id_0> II. swiatowi wòjnë òstelë wënëkóny z Pòmòrsczi.	<extra_id_0> chtërni pò zakùńczenim <extra_id_1>
Sidux to pòsóbnô <extra_id_0> ju w se kaszëbską klawiaturą.	<extra_id_0> distribùcëjô jakô zamëkô <extra_id_1>
Ptôszëca skłódu <extra_id_0> pò 24 dniach wëkluwają sã młodé.	<extra_id_0> 3-4 jajów a <extra_id_1>
Loretańskô <extra_id_0> Loretańskô do Nôswiãtszi Mariji Pannë (Litaniae Lauretanae) – to je katolëckô mòdlëtwa z XII stalata na Nôswiãtszi Mariji Pannë pòczestnosc, chtërną mòże mòwic ksądz przemieniwno z wiérnyma.	<extra_id_0> lëtaniô abò Litaniô <extra_id_1>
Sedzbą mùzeùm <extra_id_0> ë Przebendowsczich.	<extra_id_0> Palast familëji Keyserlingków <extra_id_1>
Stołã grë nazéwómë element òrganów, w chtërnym są ùmieszczoné przërządë (przestôwniczi, klawiaturë – rãcznô <extra_id_0> pòzwôlają grac na jinstrumence.	<extra_id_0> i nożnô) jaczi <extra_id_1>
Òn mòże rosc kòl brzegù jezora i mô lilewé kwiatë, <extra_id_0> lëdzy.	<extra_id_0> a mòże zatrëc <extra_id_1>
Òd 1959 <extra_id_0> Kòscoła Siostrów Wizytków w Warszawie.	<extra_id_0> rokù béł rekorã <extra_id_1>
Òn <extra_id_0> to 340 g.	<extra_id_0> mòże wôżëc 240 <extra_id_1>
Zwùńc abò zajączé pësczi <extra_id_0> je ôrt wielelatny roscënë z rodzëznë przëdróżnikòwatëch (Plantaginaceae).	<extra_id_0> (Linaria vulgaris) to <extra_id_1>
W spòsobie <extra_id_0> ùchòwałe.	<extra_id_0> ce dlô nas <extra_id_1>
Miemieckô rozdzélô sã na 295 krezów ë 107 <extra_id_0> krezu.	<extra_id_0> gardów wëapartnionëch z <extra_id_1>
Sopòt - <extra_id_0> sw.	<extra_id_0> Rzëmskòkatolëckô cerczew p.w. <extra_id_1>
Czilë lëdzy na całim <extra_id_0> do sw.	<extra_id_0> swiece mòdli sã <extra_id_1>
Pisóné <extra_id_0> pò pòlskù i pò kaszëbskù.	<extra_id_0> w nim bëło <extra_id_1>
Òbénda ta cechùje sã wysoczim strzédnim wskôzywôczã zwëczajnégò przërôstaniô lëdztwa (17%), przë czim nôwëższi je w <extra_id_0> (36,8%) ë Jemenie (36,7%) a nôniższi w Japòńsczi (3,2%).	<extra_id_0> Syrëji (37,1%), Irakù <extra_id_1>
Zbrzëca je drëdżim co <extra_id_0> òbjimô 10% wiéchrzëznë ji òbéńdë.	<extra_id_0> wiôlgòscë docékã Brdë, <extra_id_1>
Òna <extra_id_0> dlô lëdzy.	<extra_id_0> nie je niebezpiecznô <extra_id_1>
Kôrczôk béł <extra_id_0> i pòszanowaniô jegò praw.	<extra_id_0> zwòlennikã emancypacjë dzecka <extra_id_1>
Można je cziles razë <extra_id_0> klejã.	<extra_id_0> wëmieniwac, przëklejając specjalnëm <extra_id_1>
Kwitnie <extra_id_0> lipińca.	<extra_id_0> òd czerwińca do <extra_id_1>
Czôrné durë mają <extra_id_0> jak wiôldżé gwiôzdë, a różnią sã blós tim, że nie swiecą.	<extra_id_0> taczé samé masë <extra_id_1>
Björk <extra_id_0> (ùr.	<extra_id_0> Guðmundsdóttir <extra_id_1>
Miëlë <extra_id_0> Joliot-Curie (téż badérka chemii i téż noblëstka z chemii) i Eve Curie.	<extra_id_0> 2 córczi: Jiréna <extra_id_1>
Terôczasnô rãcznô bala ùfòrmòwała sã pòd kùńc XIX wiekù w nordowi Eùropie, przede wszëtczim <extra_id_0> Norwegii i Szwecji.	<extra_id_0> w Danii, Miemcach, <extra_id_1>
W 1996 r. <extra_id_0> nowi szkòłë w Starzënie.	<extra_id_0> bëło swiãto òtemknieniô <extra_id_1>
Jakùb <extra_id_0> (ùr.	<extra_id_0> Błaszczikòwsczi <extra_id_1>
Mòra wlôżô w jizbã dzurką òd klucza i kładze sã na <extra_id_0> piôsku.	<extra_id_0> człowieka jak miészk <extra_id_1>
Kaszëbë – pòlsczi <extra_id_0> rokù.	<extra_id_0> film z 1970 <extra_id_1>
Mô téż pòwieczi i òkrãgłi <extra_id_0> jak żnija pionowi.	<extra_id_0> zdrzél, a nié <extra_id_1>
Ji mëma, Barnisłôwa z dodoma Boguskô herbù Topór, bëła katolëczką i <extra_id_0> dla dzéwczãt.	<extra_id_0> prowadniczką warszawsczi pensji <extra_id_1>
Do kùńca <extra_id_0> dniów.	<extra_id_0> roku je 24 <extra_id_1>
Swiãtô Andrys je patrónã Szkocji i tam 30 lëstopadnika, czej dzéń swiãtégò <extra_id_0> je to dzéń bankerczszi.	<extra_id_0> je Swiãtem Narodnym- <extra_id_1>
W zôpùstë miało bëc tuńcowóné, a nié mógł szëc, bò <extra_id_0> zakùlawiec.	<extra_id_0> chòwa mògła bë <extra_id_1>
Kòlanowô przedżiblëna (Articulatio genus) - to <extra_id_0> nôwikszô przedżiblëna, chtërna łączi ùdowi gnôt z gòlénią.	<extra_id_0> je ù człowieka <extra_id_1>
Do <extra_id_0> 31 dniów.	<extra_id_0> kùńca roku je <extra_id_1>
W 1920 Czijew òstateczno òstôł zajãti Czerwòną Armią i dołãczóny do Ùkrajińsczi Socjalistny Sowiecczi Repùbliczi, chtërnô w 1922 <extra_id_0> składze Sowiecczégò Związkù.	<extra_id_0> nalôzłô sã w <extra_id_1>
Òd 2017 rokù òn je <extra_id_0> Panamie.	<extra_id_0> apòstolsczi nuncjusz w <extra_id_1>
Radiska (Raphanus sativus) L. – to je roscëna, <extra_id_0> zortów.	<extra_id_0> chtërni je wiele <extra_id_1>
Òd 1821 rokù bëła <extra_id_0> ze stolëcą w tim gardze.	<extra_id_0> tu chełmińskô diecezjô <extra_id_1>
Wiele czasu <extra_id_0> jednégò pùrcla?	<extra_id_0> zajmie cë spalenié <extra_id_1>
Strzébrznô wierzba (Salix alba L.) – <extra_id_0> z rodzëznë wierzbòwatëch (Salicaceae).	<extra_id_0> to je drzéwiã <extra_id_1>
Je to 1419 rok <extra_id_0> narodzenim Christusa), 419. rok drëdżégò tësąclecô, 19. rok XV stolatégò, 9. rok 2-égò dzesãcolecô XV stolatégò.	<extra_id_0> naszi erë (pò <extra_id_1>
Téż <extra_id_0> Wschòdu bëłë taczi dnie, w chtërnych pielgrzimòwelë.	<extra_id_0> w kùlturach Blisczégò <extra_id_1>
Nen gatunk mòże <extra_id_0> jesz inszé gatunczi ë dialodżi.	<extra_id_0> miec w sobie <extra_id_1>
Wdzydze są wôżnym turistnym òstrzódkã z <extra_id_0> chëczama i agrokwatérama.	<extra_id_0> wiele penzjónatama, wczasowima <extra_id_1>
Òno je òd 2015 rokù, <extra_id_0> cyfrizacją.	<extra_id_0> a zajimô sã <extra_id_1>
Drëdzi <extra_id_0> gard Szpanii.	<extra_id_0> co do wiôlgòscë <extra_id_1>
Liturgiô gòdzënów <extra_id_0> chtërną òdmôwiô są sétme razã na dzéń.	<extra_id_0> je to mòdlëtwa, <extra_id_1>
Òbrôcnik (łac. axis) <extra_id_0> szkelece drëdżim z pôcorów w szëji.	<extra_id_0> – je w <extra_id_1>
Cãżczé czasë dlô rodzëznów bëłë <extra_id_0> wòjnie.	<extra_id_0> w II swiatowi <extra_id_1>
W swòjim <extra_id_0> II swiatowi wòjnë.	<extra_id_0> ùsôdztwie nawlékôł do <extra_id_1>
Òne ni mają <extra_id_0> i wòlną wòlã.	<extra_id_0> cała leno rozëm <extra_id_1>
Lubic sę głęboczi i <extra_id_0> cwiardim dnie.	<extra_id_0> czësto jezora ò <extra_id_1>
Drukowano w <extra_id_0> Rhode, Roku Pańskiego 1586.	<extra_id_0> Gdainsku przez Jacuba <extra_id_1>
Jich <extra_id_0> mëszë.	<extra_id_0> kòniama bëłë <extra_id_1>
Jikji to skrodzëna titla bùddijsczégò dokôzu, chtërnegò <extra_id_0> "Baegun Hwasanga antologijô ùczbów Wiôldżich Ksądzów ò identifikacëji dëcha Bùddë w praktikòwanim Seon.", wëdónegò w Kòreji w 1377.	<extra_id_0> fùl titel to <extra_id_1>
Wyrôstô do 120 cm, mô sztiwné, grëbé, <extra_id_0> i dłoniasté lëstë.	<extra_id_0> miãsёsté, rozgajdóné łodidżi <extra_id_1>
W pòdwójnym kwiatnikù òkòma kòrónë z <extra_id_0> czelich – bùtnowi dzél kwiatnika, chtëren szlachùje za lëstama.	<extra_id_0> òdrzënów je téż <extra_id_1>
Dali Michel Bréal, francesczi filolog przejãti tą historeją nasënął Pierre'owi de Coubertinowi ùdbã bë dodac do programù pierszich nowòżetnich jigrzisk òlimpijsczich <extra_id_0> (dłużawie) òdpòwiadający ti pòmiãdzy Maratonem a Atenami.	<extra_id_0> biég ò długòse <extra_id_1>
Bëlëno <extra_id_0> Żukówka.	<extra_id_0> je krótkò <extra_id_1>
Czirka (Chroicocephalus ridibundus ridibundus) - to je strzédny wòdny <extra_id_0> miewów.	<extra_id_0> ptôch z rodzëznë <extra_id_1>
